"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153122","test_in_place_upgrade_http","tests.integration","Thu Aug 28 02:08:21 UTC 2025","passed","Thu Aug 28 02:10:54 UTC 2025","","test_upgrade","",""
"Deploy OpenSearch and OpenSearch Dashboards but don't wait for completion.","4002","test_deploy","tests.integration","Thu Aug 28 01:44:44 UTC 2025","passed","Thu Aug 28 01:44:48 UTC 2025","","test_oauth","",""
"Tests that the charm deploys safely","367453","test_build_and_deploy","tests.integration.ha","Thu Aug 28 01:47:25 UTC 2025","passed","Thu Aug 28 01:53:32 UTC 2025","","test_network_cut","",""
"Test HTTPS access to each dashboard unit.","64354","test_switch_tls_on","tests.integration","Thu Aug 28 02:10:54 UTC 2025","passed","Thu Aug 28 02:11:58 UTC 2025","","test_upgrade","",""
"Signals Opensearch leader process and checks recovery + re-election.","127169","test_signal_opensearch_process_cluster[SIGKILL]","tests.integration.ha","Thu Aug 28 02:03:26 UTC 2025","passed","Thu Aug 28 02:05:33 UTC 2025","","test_process_interrupt","",""
"Not a real test but a separate stage to start TLS testing","0","test_set_tls","tests.integration.ha","Thu Aug 28 02:12:07 UTC 2025","skipped","Thu Aug 28 02:12:07 UTC 2025","","test_process_interrupt","",""
"This test shouldn't be separate but a native continuation of the previous one.

    Should be only split as long as it's not enabled.
    ","0","test_restore_opensearch_restores_osd","tests.integration","Thu Aug 28 02:17:32 UTC 2025","skipped","Thu Aug 28 02:17:32 UTC 2025","","test_charm","",""
"Test HTTP access to each dashboard unit.","1779","test_dashboard_access","tests.integration","Thu Aug 28 01:56:50 UTC 2025","passed","Thu Aug 28 01:56:51 UTC 2025","","test_charm","",""
"","881805","test_network_no_ip_change_application_http","tests.integration.ha","Thu Aug 28 02:16:58 UTC 2025","passed","Thu Aug 28 02:31:40 UTC 2025","","test_network_cut","",""
"Not a real test, but only switching on TLS","57575","test_tls_on","tests.integration.spaces","Thu Aug 28 02:00:37 UTC 2025","passed","Thu Aug 28 02:01:35 UTC 2025","","test_wrong_etc_hosts","",""
